id,tipo_zona,frente_lote,calle,forma_lote,nombre_zona,tipo_edificio,estilo,calidad_gral,condicion_gral,año_construccion,calidad_exteriores,material_exteriores,condicion_exteriores,calidad_sotano,condicion_sotano,tipo_sotano,calefaccion,calidad_calefaccion,aire_acondicionado,baños_completos,baños_medios,recamaras_sup,calidad_cocina,cuartos_sup,tipo_garage,terminado_garage,num_coches,calidad_garage,condicion_garage,año_venta,mes_venta,tipo_venta,condicion_venta,lat,long,area_sotano_m2,area_1er_piso_m2,area_2o_piso_m2,area_hab_m2,area_garage_m2,area_lote_m2,precio_miles,valor_misc_miles,precio_m2_miles
927,RL,93,Pave,Reg,NridgHt,1Fam,2Story,8,5,2003,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,4,Ex,10,BuiltIn,Fin,3,TA,TA,2007,5,WD,Normal,42.060356,-93.657107,109.718443,114.642302,105.90942,220.551722,60.944368,1114.743097,285,0,1.2922138962034493
928,RL,NA,Pave,Reg,NWAmes,1Fam,2Story,7,5,1968,TA,MetalSd,TA,TA,TA,BLQ,GasA,Gd,Y,2,1,4,TA,9,Attchd,RFn,2,TA,TA,2008,4,WD,Normal,42.051321,-93.633798,77.295296,102.007494,81.75464,183.762134,45.150858,919.7397,176,0,0.9577598832194667
929,RL,NA,Pave,Reg,CollgCr,1Fam,1Story,8,5,2001,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,0,3,Ex,7,Attchd,RFn,2,TA,TA,2009,6,WD,Normal,42.021051,-93.685643,162.858959,166.110564,0,166.110564,48.495366,1099.785714,236.5,0,1.423750508727428
930,RL,NA,Pave,IR1,Gilbert,1Fam,2Story,7,5,1997,TA,HdBoard,TA,Gd,TA,Unf,GasA,Gd,Y,2,1,4,Gd,8,BuiltIn,Fin,2,TA,TA,2006,11,WD,Normal,42.027885,-93.615692,89.558492,92.252679,115.478429,207.731108,59.643726,1208.296418,222,0,1.06868924032312
931,RL,73,Pave,IR1,Timber,1Fam,1Story,8,5,2007,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,7,Attchd,Fin,3,TA,TA,2009,7,WD,Normal,41.998132,-93.648335,136.195798,136.195798,0,136.195798,56.67083,829.159275,201,0,1.4758164565400176
932,RL,70,Pave,Reg,NAmes,1Fam,1Story,5,6,1965,TA,VinylSd,TA,TA,TA,BLQ,GasA,Ex,Y,1,0,2,TA,5,Detchd,Unf,1,TA,TA,2009,7,WD,Normal,42.042966,-93.613556,85.935275,85.935275,0,85.935275,39.855387,845.4173,117.5,0,1.3673081281231716
933,RL,84,Pave,IR1,Somerst,1Fam,1Story,9,5,2006,Ex,VinylSd,TA,Ex,Gd,Unf,GasA,Ex,Y,2,0,3,Ex,8,Attchd,Fin,3,TA,TA,2007,3,WD,Normal,42.052191,-93.643479,176.980215,176.980215,0,176.980215,73.207564,1084.17801,320,0,1.8081117146343166
934,RL,63,Pave,Reg,CollgCr,1Fam,1Story,7,5,2004,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,6,Attchd,RFn,2,TA,TA,2009,8,WD,Normal,42.021051,-93.685643,139.3545,139.3545,0,139.3545,52.95471,788.467761,190,0,1.3634292398164394
935,RL,313,Pave,IR2,NAmes,1Fam,1Story,7,7,1960,TA,Wd Sdng,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,4,Gd,9,Attchd,RFn,2,TA,TA,2008,11,WD,Normal,42.042966,-93.613556,54.348255,192.216307,0,192.216307,46.916015,2568.76795,242,0,1.2589982805152946
936,RL,52,Pave,IR1,BrkSide,1Fam,1Story,4,5,1926,TA,MetalSd,Gd,Fa,TA,Unf,GasA,Gd,Y,1,0,1,TA,5,Detchd,Unf,2,TA,TA,2006,6,WD,Normal,42.03359,-93.627552,55.7418,69.398541,0,69.398541,49.052784,541.159975,79.9,0,1.1513210342563256
937,RL,67,Pave,Reg,SawyerW,1Fam,1Story,7,5,2003,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,2,Gd,5,Attchd,RFn,2,TA,TA,2009,8,WD,Normal,42.03554,-93.685131,109.253928,111.4836,0,111.4836,51.561165,936.740949,184.9,0,1.658539910803024
938,RL,75,Pave,Reg,Somerst,1Fam,2Story,7,5,2005,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,8,Attchd,RFn,2,TA,TA,2009,2,WD,Normal,42.052191,-93.643479,103.401039,103.401039,79.710774,183.111813,64.010167,898.836525,253,0,1.381669461161416
939,RL,73,Pave,Reg,CollgCr,1Fam,2Story,7,5,2006,Gd,VinylSd,TA,Gd,Gd,GLQ,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,3,TA,TA,2006,8,New,Partial,42.021051,-93.685643,129.228073,129.228073,53.047613,182.275686,80.639804,813.83028,239.799,0,1.3155841311715046
940,RL,NA,Pave,Reg,ClearCr,1Fam,2Story,7,7,1940,TA,MetalSd,Gd,TA,TA,Unf,GasA,Ex,Y,2,0,4,TA,10,Attchd,Unf,1,TA,TA,2010,6,COD,Normal,42.025425,-93.675741,95.875896,112.133921,111.111988,223.245909,32.423147,2238.03327,244.4,0,1.0947569032496807
941,RL,55,Pave,IR1,Mitchel,Duplex,1Story,6,5,1976,TA,Plywood,TA,TA,TA,Rec,GasA,TA,Y,2,0,4,TA,8,Attchd,Unf,2,TA,TA,2006,7,WD,Normal,42.031307,-93.626967,160.536384,160.536384,0,160.536384,53.326322,1174.29392,150.9,0,0.93997383172652
942,RL,NA,Pave,IR1,Gilbert,1Fam,2Story,7,5,1999,Gd,VinylSd,TA,Gd,TA,ALQ,GasA,Ex,Y,2,1,3,Gd,8,BuiltIn,RFn,2,TA,TA,2009,6,WD,Normal,42.027885,-93.615692,92.159776,94.946866,96.433314,191.38018,36.232169999999996,813.365765,214,0,1.1181931169674937
943,RL,42,Pave,IR1,Edwards,Duplex,1Story,4,3,1977,TA,MetalSd,TA,Gd,TA,GLQ,GasA,TA,Y,2,0,4,TA,8,NA,NA,0,NA,NA,2007,8,Oth,Abnorml,42.0228,-93.66304,133.78032,133.78032,0,133.78032,0,716.375033,150,0,1.121241151164835
944,RL,100,Pave,Reg,Mitchel,Duplex,1Story,5,4,1967,TA,HdBoard,TA,TA,TA,Unf,GasA,TA,Y,2,0,4,TA,8,Attchd,Unf,2,TA,TA,2007,6,WD,Normal,42.031307,-93.626967,151.617696,151.617696,0,151.617696,53.512128,2322.575,143,0,0.943161674215126
945,RL,NA,Pave,IR1,Timber,1Fam,SLvl,6,6,1958,TA,HdBoard,TA,TA,TA,GLQ,GasA,Gd,Y,1,0,3,Gd,7,Basment,RFn,2,TA,TA,2009,1,COD,Abnorml,41.998132,-93.648335,76.087557,124.861632,0,124.861632,48.774074999999996,1335.480625,137.5,0,1.1012189877511773
946,RM,98,Pave,Reg,OldTown,1Fam,1.5Fin,5,6,1890,TA,VinylSd,TA,TA,TA,LwQ,GasA,TA,Y,1,0,2,TA,7,Detchd,Unf,2,TA,TA,2009,9,WD,Normal,42.028863,-93.615497,101.078464,110.368764,52.118583,173.635707,42.363768,819.40446,124.9,0,0.7193220919704033
947,RL,70,Pave,Reg,NAmes,1Fam,SLvl,5,6,1959,TA,HdBoard,Gd,TA,TA,ALQ,GasA,TA,Y,1,0,3,TA,6,Attchd,RFn,1,TA,TA,2006,3,WD,Normal,42.042966,-93.613556,106.281032,106.281032,0,106.281032,73.950788,758.3671889999999,143,0,1.3454893813978022
948,RL,85,Pave,Reg,Timber,1Fam,1Story,8,5,2002,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,9,Attchd,Fin,3,TA,TA,2007,11,WD,Normal,41.998132,-93.648335,150.131248,151.338987,0,151.338987,75.065624,1350.438008,270,0,1.7840743178755385
949,RL,65,Pave,IR1,CollgCr,1Fam,2Story,7,5,2002,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2006,2,WD,Normal,42.021051,-93.685643,86.957208,86.957208,78.03852,164.99572799999999,44.036022,1301.199418,192.5,0,1.1666968735093555
950,RL,78,Pave,Reg,NWAmes,1Fam,1Story,6,7,1972,TA,Plywood,TA,TA,TA,ALQ,GasA,TA,Y,1,1,3,Gd,5,Attchd,RFn,2,TA,TA,2010,3,WD,Normal,42.051321,-93.633798,107.860383,128.299043,0,128.299043,62.802428,869.57208,197.5,0,1.5393723552559935
951,RL,60,Pave,Reg,NAmes,1Fam,1Story,5,8,1950,TA,VinylSd,TA,TA,TA,ALQ,GasA,Gd,Y,1,0,3,Gd,5,Detchd,RFn,2,TA,TA,2007,7,WD,Normal,42.042966,-93.613556,80.268192,80.268192,0,80.268192,66.89016,668.9016,129,0,1.6071123166695969
952,RH,60,Pave,Reg,SawyerW,1Fam,1Story,5,5,1965,TA,VinylSd,TA,TA,TA,BLQ,GasA,Gd,Y,1,0,3,TA,6,Detchd,Unf,1,TA,TA,2006,7,WD,Abnorml,42.03554,-93.685131,76.923684,89.651395,0,89.651395,27.8709,724.6434,119.9,0,1.3374025022142713
953,RL,60,Pave,Reg,CollgCr,1Fam,SFoyer,5,8,1972,TA,WdShing,Gd,Gd,TA,GLQ,GasA,Gd,Y,1,0,2,TA,5,Detchd,Fin,1,TA,TA,2009,4,WD,Normal,42.021051,-93.685643,71.349504,71.349504,0,71.349504,36.789588,668.9016,133.9,0,1.8766773767621427
954,RL,NA,Pave,IR1,Mitchel,1Fam,2Story,5,4,1969,TA,HdBoard,TA,TA,TA,ALQ,GasA,Ex,Y,2,1,4,TA,7,Attchd,RFn,2,TA,TA,2008,9,WD,Normal,42.031307,-93.626967,72.835952,108.510704,74.3224,182.833104,49.23859,1028.900725,172,0.4,0.9407486731724469
955,RL,35,Pave,IR1,Edwards,Duplex,SFoyer,6,5,1975,TA,WdShing,TA,Gd,Gd,GLQ,GasA,TA,Y,2,0,4,TA,4,NA,NA,0,NA,NA,2006,10,WD,AdjLand,42.0228,-93.66304,87.793335,91.04494,0,91.04494,0,873.2882,127.5,0,1.4004073153324061
956,RH,82,Pave,IR1,Crawfor,Duplex,2Story,6,6,1946,TA,MetalSd,TA,Gd,TA,Rec,GasA,TA,N,2,0,4,TA,8,Attchd,Unf,2,TA,TA,2007,8,WD,Normal,42.025949,-93.620215,90.952037,90.952037,90.952037,181.904074,45.708276,662.955808,145,0,0.7971234333102402
957,RM,24,Pave,Reg,Blueste,TwnhsE,2Story,6,6,1980,TA,MetalSd,TA,Gd,TA,ALQ,GasA,TA,Y,1,1,2,TA,5,Attchd,Fin,2,TA,TA,2009,5,WD,Normal,42.009408,-93.645543,52.118583,52.118583,62.059204,114.177787,42.921186,120.7739,124,0,1.0860256032112445
958,RL,70,Pave,Reg,Sawyer,1Fam,1Story,5,5,1962,TA,MetalSd,TA,TA,TA,Rec,GasA,TA,Y,1,0,3,TA,6,Detchd,Fin,2,TA,TA,2007,4,WD,Normal,42.033611,-93.669348,98.198471,98.198471,0,98.198471,53.512128,689.34026,132,0,1.3442164491542847
959,RL,65,Pave,Reg,CollgCr,1Fam,1Story,7,5,2003,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,6,Attchd,RFn,2,TA,TA,2007,10,WD,Normal,42.021051,-93.685643,124.211311,124.211311,0,124.211311,49.331493,785.03035,185,0,1.4893973705824586
960,FV,24,Pave,Reg,Somerst,Twnhs,2Story,7,5,1999,Gd,MetalSd,TA,Gd,TA,ALQ,GasA,Ex,Y,2,1,3,Gd,6,Detchd,Unf,2,TA,TA,2010,5,WD,Normal,42.052191,-93.643479,64.660488,64.660488,66.89016,131.550648,44.965052,238.946516,155,0,1.1782534130884708
961,RL,50,Pave,IR1,BrkSide,1Fam,1Story,5,7,1958,TA,Wd Sdng,Gd,TA,TA,BLQ,GasA,Gd,Y,1,0,2,TA,4,NA,NA,0,NA,NA,2010,2,WD,Normal,42.03359,-93.627552,79.710774,79.710774,0,79.710774,0,669.551921,116.5,0,1.461533920119757
962,RL,NA,Pave,IR1,NWAmes,1Fam,2Story,6,7,1977,TA,HdBoard,Gd,Gd,Gd,ALQ,GasA,TA,Y,2,1,4,TA,11,Attchd,Fin,2,TA,TA,2008,7,WD,Normal,42.051321,-93.633798,123.56099,143.256426,123.56099,266.817416,57.506957,1135.924981,272,0,1.0194237095827359
963,RL,24,Pave,Reg,NPkVill,TwnhsE,2Story,6,6,1976,TA,Plywood,TA,Gd,TA,ALQ,GasA,TA,Y,2,1,3,Gd,7,Detchd,Unf,2,TA,TA,2007,7,WD,Normal,42.050207,-93.625827,74.694012,74.694012,69.119832,143.813844,40.87732,214.420124,155,0,1.077782191817361
964,RL,122,Pave,IR1,CollgCr,1Fam,1Story,9,5,2007,Gd,VinylSd,TA,Ex,TA,Unf,GasA,Ex,Y,2,0,2,Ex,7,Attchd,Fin,2,TA,TA,2009,5,WD,Normal,42.021051,-93.685643,167.2254,167.2254,0,167.2254,65.217906,1107.682469,239,0,1.4292087206847763
965,RL,80,Pave,Reg,Timber,1Fam,2Story,7,5,2002,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,4,Gd,8,BuiltIn,Fin,2,TA,TA,2010,2,WD,Normal,41.998132,-93.648335,75.901751,76.552072,99.40621,175.958282,47.38053,1051.290348,214.9,0,1.2213122199044886
966,RL,65,Pave,Reg,Gilbert,1Fam,2Story,6,5,2005,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,8,Attchd,Fin,2,TA,TA,2007,7,New,Partial,42.027885,-93.615692,72.743049,72.743049,65.125003,137.868052,36.510879,951.048011,178.9,0,1.2976175220057509
967,RL,130,Pave,IR1,Crawfor,1Fam,1.5Fin,5,7,1940,Gd,MetalSd,Gd,TA,Fa,Rec,GasA,Ex,Y,1,1,2,TA,7,Detchd,Unf,1,TA,TA,2009,6,WD,Normal,42.025949,-93.620215,67.633384,90.673328,30.843796,121.517124,23.783168,891.8688,160,0,1.3166868564137513
968,RL,NA,Pave,IR1,NAmes,1Fam,1Story,5,7,1955,TA,Wd Sdng,TA,TA,TA,ALQ,GasA,TA,Y,1,0,3,TA,6,Attchd,Unf,1,TA,TA,2008,7,WD,Normal,42.042966,-93.613556,102.007494,102.007494,0,102.007494,24.15478,686.55317,135,0,1.3234321784240677
969,RM,50,Pave,Reg,OldTown,1Fam,1.5Fin,3,6,1910,TA,VinylSd,TA,TA,TA,Unf,Grav,Fa,N,1,0,2,TA,6,NA,NA,0,NA,NA,2009,5,WD,Abnorml,42.028863,-93.615497,55.7418,55.7418,34.188304,89.930104,0,550.450275,37.9,0,0.42143840954526196
970,RL,75,Pave,Reg,NAmes,2fmCon,SLvl,6,5,1958,TA,HdBoard,Fa,TA,TA,ALQ,GasA,TA,Y,1,0,2,TA,6,Attchd,RFn,1,TA,TA,2006,3,ConLD,Normal,42.042966,-93.613556,54.626964,101.728785,0,101.728785,24.526392,964.518946,140,0,1.3762083170461537
971,RL,60,Pave,Reg,NAmes,1Fam,1.5Fin,4,4,1949,TA,AsbShng,TA,TA,TA,Unf,GasA,TA,N,1,1,4,TA,6,NA,NA,0,NA,NA,2006,12,WD,Abnorml,42.042966,-93.613556,66.89016,66.89016,43.850216,110.740376,0,1003.3524,135,0,1.2190675603268677
972,RL,36,Pave,Reg,NridgHt,Twnhs,2Story,7,5,2003,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,2,Gd,6,BuiltIn,RFn,2,TA,TA,2009,7,WD,Normal,42.060356,-93.657107,70.977892,70.977892,80.082386,151.060278,44.036022,210.704004,173,0,1.1452381942524956
973,RL,55,Pave,Reg,SawyerW,TwnhsE,1Story,6,5,1979,TA,Plywood,TA,Gd,TA,Unf,GasA,TA,Y,2,0,2,TA,5,Attchd,Unf,1,TA,TA,2010,4,WD,Normal,42.03554,-93.685131,85.284954,85.284954,0,85.284954,24.526392,733.190476,99.5,0,1.1666770670943905
974,FV,95,Pave,Reg,Somerst,1Fam,1Story,7,5,2007,Gd,CemntBd,TA,Gd,TA,Unf,GasA,Ex,Y,2,0,3,Gd,6,Attchd,Fin,2,TA,TA,2008,12,New,Partial,42.052191,-93.643479,132.665484,132.665484,0,132.665484,44.59344,1081.298017,182,0,1.3718715261310923
975,RL,60,Pave,IR1,BrkSide,1Fam,2Story,7,8,1910,TA,HdBoard,Gd,Gd,TA,Unf,GasA,TA,N,1,0,3,Gd,8,Detchd,Unf,2,TA,TA,2009,10,WD,Normal,42.03359,-93.627552,67.633384,105.537808,82.033349,187.571157,49.424396,1060.394842,167.5,0,0.8929944383719934
976,FV,NA,Pave,Reg,Somerst,Twnhs,2Story,7,5,2000,Gd,MetalSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,6,Detchd,Unf,2,TA,TA,2006,4,WD,Normal,42.052191,-93.643479,62.523719,62.523719,65.868227,128.391946,45.52247,246.285853,165,0,1.2851273396853102
977,RL,51,Pave,IR1,BrkSide,1Fam,1Story,4,7,1923,TA,Wd Sdng,TA,Gd,TA,Unf,GasA,TA,Y,1,0,2,Fa,4,NA,NA,0,NA,NA,2006,8,WD,Normal,42.03359,-93.627552,40.87732,80.732707,0,80.732707,0,548.1277,85.5,0,1.0590503301220904
978,FV,35,Pave,IR1,Somerst,TwnhsE,1Story,7,5,2006,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,1,1,1,Gd,4,Attchd,Fin,2,TA,TA,2007,11,New,Partial,42.052191,-93.643479,115.292623,115.292623,0,115.292623,52.861807,397.067422,199.9,0,1.7338490078415512
979,RL,68,Pave,Reg,Edwards,1Fam,1Story,4,5,1954,TA,MetalSd,TA,TA,TA,LwQ,GasA,Ex,Y,1,0,3,TA,5,Detchd,Unf,2,TA,TA,2007,5,WD,Abnorml,42.0228,-93.66304,83.055282,83.055282,0,83.055282,37.1612,877.93335,110,0,1.3244190778859795
980,RL,80,Pave,Reg,Sawyer,1Fam,1Story,5,6,1963,TA,VinylSd,TA,TA,TA,Rec,GasA,TA,Y,1,0,3,TA,5,Detchd,Unf,2,TA,TA,2009,6,WD,Normal,42.033611,-93.669348,104.144263,104.144263,0,104.144263,44.59344,819.032848,139,0,1.3346870580859553
981,RL,NA,Pave,IR1,NAmes,1Fam,SFoyer,7,9,1961,Ex,CemntBd,TA,TA,TA,ALQ,GasA,Gd,Y,1,0,3,Ex,6,Attchd,RFn,2,TA,TA,2008,7,WD,Normal,42.042966,-93.613556,87.700432,92.810097,0,92.810097,54.626964,1126.1701659999999,178.4,0,1.922204649780724
982,RL,98,Pave,IR1,NoRidge,1Fam,2Story,8,5,1998,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,4,Gd,8,Attchd,Fin,3,TA,TA,2009,7,WD,Normal,42.050307,-93.656045,113.806175,118.544228,124.118408,242.662636,62.802428,1133.695309,336,0,1.3846383833067732
983,RL,43,Pave,Reg,Blmngtn,1Fam,1Story,7,5,2007,Gd,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,0,2,Gd,6,Attchd,Fin,2,TA,TA,2008,3,WD,Normal,42.062806,-93.639963,117.61519799999999,117.61519799999999,0,117.61519799999999,36.046364,295.617346,159.895,0,1.359475669122285
984,RL,NA,Pave,Reg,CollgCr,1Fam,2Story,8,5,2002,Gd,CemntBd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,4,Gd,9,Attchd,Unf,2,TA,TA,2008,5,WD,Normal,42.021051,-93.685643,104.794584,106.745547,106.002323,212.74787,72.371437,1045.15875,255.9,0,1.2028322539727425
985,RL,75,Pave,Reg,Mitchel,Duplex,1.5Fin,5,5,1977,TA,Plywood,TA,NA,NA,NA,GasA,TA,Y,2,0,4,Gd,8,Attchd,Unf,2,TA,TA,2009,8,COD,Normal,42.031307,-93.626967,0,120.959706,40.134096,161.093802,50.074717,940.642875,126,0,0.7821529967987222
986,RL,68,Pave,Reg,Edwards,2fmCon,1Story,5,5,1950,TA,MetalSd,TA,TA,TA,ALQ,GasW,TA,N,1,0,3,TA,5,Detchd,Unf,1,TA,TA,2008,8,ConLD,Normal,42.0228,-93.66304,108.139092,108.139092,0,108.139092,22.29672,1010.78464,125,0,1.155918712541067
987,RM,59,Pave,Reg,OldTown,1Fam,1.5Fin,6,8,1910,TA,VinylSd,Gd,TA,Fa,Unf,GasA,Gd,Y,1,0,2,Gd,5,Attchd,Unf,1,Fa,TA,2006,6,WD,Normal,42.028863,-93.615497,45.057955,92.995903,58.900502,151.896405,23.690265,493.31493,117,0,0.7702618110020445
988,RL,83,Pave,IR1,NridgHt,1Fam,1Story,9,5,2009,Ex,VinylSd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,1,3,Ex,8,Attchd,Fin,3,TA,TA,2010,4,New,Partial,42.060356,-93.657107,179.30279,180.23182,0,180.23182,56.299217999999996,943.801577,395.192,0,2.192687173663341
989,RL,NA,Pave,IR1,NWAmes,1Fam,2Story,6,6,1976,TA,Plywood,TA,TA,TA,LwQ,GasA,TA,Y,2,1,4,Gd,8,Attchd,Fin,2,TA,TA,2007,6,WD,Normal,42.051321,-93.633798,78.781744,103.865554,84.727536,188.59309,51.189553,1119.109538,195,0,1.0339721354584095
990,FV,65,Pave,Reg,Somerst,1Fam,2Story,7,5,2006,Gd,VinylSd,TA,Gd,Gd,Unf,GasA,Ex,Y,2,1,3,Gd,6,Attchd,RFn,2,TA,TA,2006,8,New,Partial,42.052191,-93.643479,71.53531,72.278534,74.136594,146.415128,57.042442,754.836875,197,0,1.345489381397802
991,RL,82,Pave,Reg,NoRidge,1Fam,2Story,8,5,1997,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,1,3,Gd,7,Attchd,Fin,3,TA,TA,2006,6,WD,Normal,42.050307,-93.656045,129.692588,130.714521,91.509455,222.223976,80.82561,878.119156,348,0,1.5659876412255356
992,RM,121,Pave,Reg,OldTown,1Fam,2Story,8,9,1882,Gd,Wd Sdng,Gd,TA,TA,BLQ,GasA,Gd,Y,1,1,4,Gd,8,Attchd,Unf,2,TA,TA,2009,11,WD,Normal,42.028863,-93.615497,85.099148,85.099148,76.737878,161.837026,39.390872,1641.688913,168,0,1.0380813597007152
993,RL,80,Pave,Reg,NAmes,1Fam,2Story,6,8,1964,TA,Wd Sdng,TA,TA,TA,BLQ,GasA,Gd,Y,2,1,3,Gd,7,Attchd,RFn,2,TA,TA,2007,7,WD,Normal,42.042966,-93.613556,76.366266,94.76106,77.202393,171.963453,40.87732,906.73328,187,0,1.087440364436041
994,RL,68,Pave,Reg,CollgCr,1Fam,2Story,6,5,2005,TA,VinylSd,TA,Gd,TA,Unf,GasA,Ex,Y,2,1,3,Gd,6,Attchd,RFn,2,TA,TA,2006,8,New,Partial,42.021051,-93.685643,69.67725,69.67725,69.67725,139.3545,52.397292,821.819938,173.9,0,1.2478965516004148
995,RL,96,Pave,Reg,NridgHt,1Fam,1Story,10,5,2006,Ex,CemntBd,TA,Ex,TA,GLQ,GasA,Ex,Y,2,0,3,Ex,7,Attchd,Fin,3,TA,TA,2009,7,WD,Normal,42.060356,-93.657107,157.9351,159.607354,0,159.607354,73.021758,1157.199768,337.5,0,2.114564219891773
996,RL,51,Pave,IR1,BrkSide,1Fam,1.5Fin,4,7,1946,TA,MetalSd,TA,TA,TA,ALQ,GasA,TA,Y,1,1,3,TA,5,Detchd,Unf,1,TA,TA,2006,8,WD,Abnorml,42.03359,-93.627552,69.398541,71.906922,42.363768,114.27069,28.335415,437.758936,121.6,0,1.0641398944908795
997,RL,NA,Pave,IR1,NAmes,1Fam,1Story,5,6,1961,TA,Wd Sdng,TA,TA,TA,Rec,GasA,TA,Y,1,0,3,TA,6,Attchd,Unf,1,TA,TA,2006,1,COD,Normal,42.042966,-93.613556,97.54814999999999,97.54814999999999,0,97.54814999999999,34.188304,990.253077,136.5,0,1.3993089566537142
998,RL,NA,Pave,IR1,NWAmes,1Fam,1Story,6,6,1970,TA,HdBoard,TA,TA,TA,Unf,GasA,TA,Y,2,0,2,TA,6,Attchd,RFn,2,TA,TA,2009,2,WD,Normal,42.051321,-93.633798,133.966126,133.966126,0,133.966126,57.135345,1088.544451,185,0,1.3809461057342212
999,RM,60,Pave,Reg,IDOTRR,1Fam,1Story,3,4,1922,TA,Wd Sdng,TA,TA,Fa,Unf,GasA,Fa,N,1,0,3,TA,6,Detchd,Unf,1,TA,Fa,2006,5,WD,Normal,42.019208,-93.623401,93.553321,100.05653099999999,0,100.05653099999999,19.50963,909.148758,91,0,0.9094858585493035
1000,RL,64,Pave,Reg,CollgCr,1Fam,1Story,7,5,2006,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,2,Gd,6,Attchd,RFn,2,TA,TA,2010,2,WD,Normal,42.021051,-93.685643,110.275861,112.226824,0,112.226824,58.714695999999996,628.210086,206,0,1.8355682951519685
1001,RL,74,Pave,Reg,Edwards,1Fam,1Story,3,3,1952,TA,BrkComm,TA,NA,NA,NA,GasW,Fa,N,1,0,2,Fa,4,Detchd,Unf,2,TA,Fa,2009,7,WD,Normal,42.0228,-93.66304,0,87.700432,0,87.700432,49.052784,948.168018,82,0,0.935001095547625
1002,RL,60,Pave,Reg,OldTown,1Fam,1Story,5,6,1920,TA,Wd Sdng,TA,Fa,TA,Unf,GasA,Ex,Y,1,0,2,Ex,4,Detchd,Unf,1,Fa,TA,2007,1,WD,Abnorml,42.028863,-93.615497,64.195973,64.195973,0,64.195973,20.067048,501.6762,86,0,1.3396478934901417
1003,RL,75,Pave,IR1,Somerst,1Fam,1Story,8,5,2006,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,3,Gd,7,Attchd,RFn,3,TA,TA,2008,7,WD,Normal,42.052191,-93.643479,146.229322,146.229322,0,146.229322,76.552072,1110.841171,232,0,1.5865491053839393
1004,RL,NA,Pave,IR1,NWAmes,Duplex,1Story,5,6,1976,TA,VinylSd,TA,TA,TA,Unf,GasA,Fa,Y,2,0,4,TA,8,Detchd,Unf,2,TA,TA,2007,6,WD,Normal,42.051321,-93.633798,156.07704,156.07704,0,156.07704,49.052784,1068.3845,136.905,0,0.8771629702869813
1005,RL,43,Pave,Reg,Blmngtn,TwnhsE,1Story,7,5,2005,Gd,VinylSd,TA,Gd,TA,GLQ,GasA,Ex,Y,2,0,1,Gd,7,Attchd,Fin,2,TA,TA,2009,5,WD,Normal,42.062806,-93.639963,125.047438,139.726112,0,139.726112,42.456671,295.617346,181,0,1.295391372515969
1006,RL,65,Pave,Reg,CollgCr,1Fam,SLvl,5,8,1977,Gd,HdBoard,TA,Gd,Gd,GLQ,GasA,TA,Y,2,0,3,TA,6,Attchd,Unf,1,TA,TA,2008,11,WD,Normal,42.021051,-93.685643,91.509455,91.509455,0,91.509455,30.472184,778.991655,149.9,0,1.638082097636796
1007,RL,NA,Pave,IR3,NAmes,1Fam,1Story,6,3,1970,TA,Plywood,TA,Gd,TA,LwQ,GasA,Gd,Y,2,0,3,TA,7,Attchd,Unf,2,TA,TA,2007,3,WD,Normal,42.042966,-93.613556,153.940271,153.940271,0,153.940271,44.965052,1129.235965,163.5,0,1.0621002479591581
1008,RM,21,Pave,Reg,MeadowV,TwnhsE,2Story,4,4,1970,TA,CemntBd,TA,TA,TA,BLQ,GasA,TA,Y,1,1,3,TA,6,Attchd,RFn,1,TA,TA,2009,8,WD,Normal,41.991866,-93.602441,50.725038,50.725038,50.725038,101.450076,26.570258,205.965951,88,0,0.8674217257363119
